BUILDING ID,REGISTRATION ID,BOROUGH,NUMBER,STREET,VACATE ORDER NUMBER,PRIMARY VACATE REASON,VACATE TYPE,VACATE EFFECTIVE DATE,RESCIND DATE,NUMBER OF VACATED UNITS,POSTCODE,LATITUDE,LONGITUDE,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,BIN,BBL,NTA
289895,0,BK,343,ESSEX STREET,127208,Habitability,Entire Building,12/09/2015,02/17/2017,10,11208,40.67571,-73.88212,5,37,1166,3088698,3039880007,East New York
787931,0,SI,21,TOMPKINS COURT,98043,Illegal Occupancy,Entire Building,08/13/2012,,8,10310,40.63980,-74.12037,1,49,13302,5005155,5001870126,West New Brighton-New Brighton-St. George
90460,0,BX,1810,LACOMBE AVENUE,132695,Illegal Occupancy,Partial,08/08/2016,,1,10473,40.81496,-73.86190,9,18,2,2020751,2034950043,Soundview-Castle Hill-Clason Point-Harding Park
117531,0,BX,774,VAN NEST AVENUE,131870,Illegal Occupancy,Partial,07/27/2016,,1,10462,40.84434,-73.86280,11,13,238,2093067,2040400001,Van Nest-Morris Park-Westchester Square
524683,915363,QN,34-64,112 STREET,122680,Illegal Occupancy,Partial,04/14/2015,07/28/2015,1,11368,40.75536,-73.85630,3,21,381,4043789,4017550040,North Corona                                                               
76470,0,BX,4230,THROGS NECK EXPRESSWAY,135625,Illegal Occupancy,Partial,03/07/2017,,1,10465,40.81786,-73.80766,10,13,118,2078970,2055200101,Schuylerville-Throgs Neck-Edgewater Park
268270,0,BK,1674,EAST 52 STREET,120047,Illegal Occupancy,Partial,12/02/2014,,1,11234,40.61840,-73.92488,18,46,682,3221032,3078960053,Flatlands
582006,0,QN,145-79,183 STREET,121105,Illegal Occupancy,Partial,01/22/2015,,1,11413,40.66295,-73.76304,13,31,320,4285920,4133480063,Springfield Gardens South-Brookville
352418,0,BK,326,PARKVILLE AVENUE,138921,Illegal Occupancy,Partial,06/27/2017,,4,11230,40.63278,-73.96778,14,40,482,3128190,3054290010,Flatbush
120368,0,BX,2462,WEBB AVENUE,112111,Illegal Occupancy,Partial,11/04/2013,,1,10468,40.86530,-73.90576,7,14,263,2014766,2032190099,Kingsbridge Heights
715688,0,SI,231,BENZIGER AVENUE,122191,Habitability,Entire Building,03/09/2015,07/24/2018,2,10301,40.63942,-74.08561,1,49,11,5001020,5000440054,West New Brighton-New Brighton-St. George
73871,0,BX,1176,EAST TREMONT AVENUE,135221,Illegal Occupancy,Entire Building,01/05/2017,,5,10460,40.83984,-73.87452,6,15,60,2028391,2039090015,Crotona Park East
183526,0,BK,1825,ALBANY AVENUE,140278,Illegal Occupancy,Partial,09/08/2017,,1,11210,40.62866,-73.93662,18,45,734,3215085,3077670021,Flatlands
109437,207838,BX,1231,SHERIDAN AVENUE,144084,Habitability,Partial,05/25/2018,,1,10456,40.83477,-73.91604,4,16,17901,2002771,2024570023,East Concourse-Concourse Village                                           
516849,0,QN,145-01,106 AVENUE,123107,Illegal Occupancy,Partial,05/14/2015,,1,11435,40.69228,-73.80625,12,28,204,4214876,4100470032,Jamaica
524139,918112,QN,191-25,112 ROAD,100406,Illegal Occupancy,Partial,12/06/2012,06/08/2017,1,11412,40.70019,-73.76271,12,27,524,4235039,4109680088,St. Albans                                                                 
262803,0,BK,1053,EAST 40 STREET,136779,Illegal Occupancy,Partial,04/18/2017,,1,11210,40.62935,-73.93767,18,45,734,3215038,3077660039,Flatlands
666777,0,QN,123-39,INWOOD STREET,145363,Illegal Occupancy,Partial,08/16/2018,,1,11436,40.67416,-73.79282,12,28,18401,4261649,4120490131,Baisley Park
52656,202493,BX,1194,BROOK AVENUE,142925,Fire Damage,Partial,02/16/2018,05/09/2018,1,10456,40.83133,-73.90916,3,16,145,2001633,2023930005,Claremont-Bathgate                                                         
523625,419042,QN,86-38,111 STREET,136375,Fire Damage,Partial,04/21/2017,,3,11418,40.69792,-73.83769,9,32,128,4192612,4092240023,Richmond Hill                                                              
84311,0,BX,3087,HEATH AVENUE,105430,Illegal Occupancy,Partial,02/22/2013,,4,10463,40.87785,-73.90150,8,14,277,2015933,2032610058,Van Cortlandt Village
68942,0,BX,927,EAST 219 STREET,115021,Illegal Occupancy,Partial,03/27/2014,,1,10469,40.88148,-73.85621,12,12,398,2059048,2046900019,Williamsbridge-Olinville
523201,919789,QN,104-45,111 STREET,114328,Illegal Occupancy,Partial,02/24/2014,,1,11419,40.68438,-73.83093,10,28,100,4202514,4095340071,South Ozone Park                                                           
70936,0,BX,1010,EAST 228 STREET,95814,Illegal Occupancy,Partial,06/21/2012,,1,10466,40.88697,-73.85006,12,12,404,2065073,2048740047,Williamsbridge-Olinville
363708,0,BK,149,ROGERS AVENUE,115265,Habitability,Entire Building,03/27/2014,,2,11216,40.67238,-73.95304,8,35,31702,3031905,3012470107,Crown Heights North
84809,0,BX,2130,HERMANY AVENUE,112272,Illegal Occupancy,Partial,11/12/2013,,1,10473,40.82446,-73.85130,9,18,98,2022801,2036850022,Westchester-Unionport
308595,0,BK,498,HART STREET,99627,Illegal Occupancy,Partial,11/23/2012,,1,11221,40.69568,-73.93113,4,34,393,3073349,3032250008,Bushwick South
618478,0,QN,119-30,237 STREET,93521,Illegal Occupancy,Partial,02/28/2012,,1,11411,40.68676,-73.72733,13,27,614,4275880,4127960019,Cambria Heights
120778,713029,BX,3552,WEBSTER AVENUE,142927,Illegal Occupancy,Partial,02/15/2018,,1,10467,40.88013,-73.87096,7,11,431,2018700,2033600061,Norwood                                                                    
56206,0,BX,817,CHESTNUT STREET,127380,Illegal Occupancy,Partial,12/28/2015,,1,10467,40.87272,-73.86229,12,12,372,2056444,2046070010,Williamsbridge-Olinville
101298,0,BX,4440,PARK AVENUE,126201,Illegal Occupancy,Partial,10/06/2015,,2,10457,40.85358,-73.89597,6,15,395,2011306,2030370047,Claremont-Bathgate
592425,0,QN,90-57,201 STREET,130407,Illegal Occupancy,Partial,06/09/2016,,1,11423,40.71639,-73.76034,12,23,484,4222985,4104830008,Hollis
614929,0,QN,139-20,230 PLACE,119400,Illegal Occupancy,Partial,09/30/2014,,1,11413,40.66861,-73.74402,13,31,650,4283509,4131850047,Laurelton
327846,0,BK,255,LINWOOD STREET,143215,Illegal Occupancy,Partial,02/26/2018,,1,11208,40.67962,-73.88362,5,37,1168,3088085,3039560036,East New York
119200,0,BX,2409,WALTON AVENUE,125790,Illegal Occupancy,Partial,09/16/2015,10/24/2016,3,10468,40.86125,-73.90104,5,14,239,2014105,2031880076,Fordham South
512864,0,QN,84-35,102 AVENUE,123359,Illegal Occupancy,Partial,05/14/2015,,1,11416,40.68102,-73.85473,9,32,52,4188940,4090840036,Woodhaven
625352,0,QN,83-14,262 STREET,127385,Illegal Occupancy,Partial,01/11/2016,,1,11004,40.73908,-73.70703,13,23,157902,4179450,4087730041,Glen Oaks-Floral Park-New Hyde Park
374971,0,BK,694,ST MARKS AVENUE,122572,Illegal Occupancy,Partial,04/14/2015,,3,11216,40.67523,-73.95070,8,36,31701,3030965,3012260036,Crown Heights North
694805,0,QN,145-47,SHORE AVENUE,125769,Illegal Occupancy,Partial,09/08/2015,,1,11435,40.69161,-73.80312,12,28,198,4215449,4100830029,South Jamaica
528525,0,QN,107-37,115 STREET,117898,Illegal Occupancy,Partial,07/08/2014,,1,11419,40.68306,-73.82641,10,28,104,4203590,4095530061,South Ozone Park
99308,0,BX,1903,NEREID AVENUE,124021,Illegal Occupancy,Partial,06/04/2015,,1,10466,40.89872,-73.84852,12,12,436,2071244,2050920009,Woodlawn-Wakefield
582290,0,QN,90-16,183 STREET,134338,Illegal Occupancy,Partial,11/25/2016,,1,11423,40.71087,-73.77792,12,27,470,4211947,4099040025,Jamaica
521844,422533,QN,63-61,110 STREET,131200,Fire Damage,Partial,06/28/2016,,1,11375,40.73418,-73.84763,6,29,747,4052074,4021830008,Forest Hills                                                               
804534,112078,MN,348,EAST 81 STREET,143663,Fire Damage,Partial,04/18/2018,08/03/2018,1,10028,40.77416,-73.95293,8,5,138,1085233,1015430033,Yorkville
714224,0,SI,139,BEACH STREET,142797,Habitability,Partial,02/08/2018,,1,10304,40.62928,-74.08034,1,49,21,5013515,5005150051,Stapleton-Rosebank
899418,0,BX,2125,TURNBULL AVENUE,131387,Illegal Occupancy,Partial,06/27/2016,11/14/2016,1,10473,40.82375,-73.85127,9,18,98,2102989,2036850063,Westchester-Unionport
52142,710791,BX,1353,BRONX RIVER AVENUE,112495,Illegal Occupancy,Partial,12/02/2013,,2,10472,40.83290,-73.88048,9,17,56,2027339,2038610145,West Farms-Bronx River                                                     
138184,0,BK,4206,13 AVENUE,126409,Fire Damage,Partial,10/28/2015,,2,11219,40.63884,-73.98816,12,39,224,3135898,3055980038,Borough Park
72415,0,BX,644,EAST 235 STREET,141150,Illegal Occupancy,Partial,10/27/2017,,1,10466,40.89544,-73.85836,12,11,418,2068099,2049950056,Woodlawn-Wakefield
279013,0,BK,1180,EAST 85 STREET,114375,Illegal Occupancy,Partial,02/24/2014,,1,11236,40.63340,-73.90466,18,46,996,3226223,3080500075,Canarsie
79588,0,BX,1280,FTELEY AVENUE,142878,Illegal Occupancy,Partial,02/02/2018,,2,10472,40.83152,-73.87206,9,18,64,2025457,2037810027,West Farms-Bronx River
43625,107435,MN,802,WEST 190 STREET,118528,Fire Damage,Partial,08/06/2014,,1,10040,40.85695,-73.93504,12,10,281,1064450,1021800427,Washington Heights North
52102,208843,BX,1267,BRONX RIVER AVENUE,135256,Illegal Occupancy,Partial,01/19/2017,11/21/2017,3,10472,40.83039,-73.88225,9,17,54,2024945,2037690033,West Farms-Bronx River                                                     
520918,418881,QN,103-35,109 STREET,115609,Illegal Occupancy,Partial,04/15/2014,,2,11419,40.68500,-73.83314,10,28,98,4201756,4095140038,South Ozone Park                                                           
660289,0,QN,11-02,GRASSMERE TERRACE,135844,Illegal Occupancy,Partial,03/07/2017,,1,11691,40.60430,-73.75692,14,31,100802,4300212,4157100010,Far Rockaway-Bayswater
84805,0,BX,2121,HERMANY AVENUE,119279,Illegal Occupancy,Partial,09/30/2014,03/23/2015,1,10473,40.82445,-73.85153,9,18,98,2022866,2036860064,Westchester-Unionport
52556,0,BX,3990,BRONXWOOD AVENUE,136068,Illegal Occupancy,Partial,03/01/2017,,1,10466,40.88642,-73.85446,12,12,404,2064443,2048610051,Williamsbridge-Olinville
614666,0,QN,144-45,229 STREET,119620,Illegal Occupancy,Partial,10/10/2014,08/13/2015,1,11413,40.66261,-73.75006,13,31,680,4287298,4134990057,Springfield Gardens South-Brookville
56564,0,BX,2796,CLAFLIN AVENUE,144831,Illegal Occupancy,Partial,07/12/2018,,1,10468,40.87142,-73.90024,8,14,26702,2015327,2032490083,Van Cortlandt Village
305446,0,BK,1045,HALSEY STREET,141216,Illegal Occupancy,Partial,11/01/2017,,1,11207,40.68764,-73.91336,4,37,401,3078547,3034020057,Bushwick South
580481,0,QN,111-07,180 STREET,135616,Illegal Occupancy,Partial,03/01/2017,05/02/2017,1,11433,40.69943,-73.77358,12,27,424,4219785,4103040116,St. Albans
758733,0,SI,654,MANOR ROAD,141677,Habitability,Entire Building,12/05/2017,,2,10314,40.61125,-74.12184,1,50,18701,5018008,5007110020,Westerleigh
349116,0,BK,654,OSBORN STREET,142616,Illegal Occupancy,Partial,01/25/2018,,1,11212,40.65574,-73.90526,16,42,922,3082951,3036370053,Brownsville
780175,0,SI,181,FR CAPODANNO BOULEVARD,115322,Illegal Occupancy,Partial,04/02/2014,07/18/2014,1,10305,40.59217,-74.06442,2,50,74,5046023,5031220120,Grasmere-Arrochar-Ft. Wadsworth
650707,0,QN,188-35,DORMANS ROAD,118581,Illegal Occupancy,Partial,08/06/2014,,1,11412,40.69646,-73.76578,12,27,400,4221398,4104030011,St. Albans
706641,0,SI,275,ADA DRIVE,108346,Illegal Occupancy,Partial,05/15/2013,,1,10314,40.62144,-74.16404,1,49,30302,5032822,5016580157,Mariner's Harbor-Arlington-Port Ivory-Graniteville
664752,0,QN,93-25,HOLLIS COURT BOULEVARD,125763,Illegal Occupancy,Partial,09/08/2015,12/22/2015,3,11428,40.71789,-73.74897,13,23,542,4224950,4105550016,Queens Village
581390,0,QN,90-46,181 STREET,128140,Illegal Occupancy,Partial,02/25/2016,,1,11423,40.71054,-73.78060,12,27,468,4211737,4098970073,Jamaica
734202,0,SI,45,ELM STREET,96389,Illegal Occupancy,Partial,06/26/2012,,1,10310,40.64102,-74.11465,1,49,97,5004398,5001570087,West New Brighton-New Brighton-St. George
43018,102434,MN,619,WEST 163 STREET,126917,Fire Damage,Partial,12/14/2015,,1,10032,40.83818,-73.94302,12,7,245,1063368,1021370115,Washington Heights South
330549,0,BK,106,MADISON STREET,113036,Habitability,Entire Building,12/18/2013,,2,11216,40.68420,-73.95498,3,36,229,3057208,3019900023,Clinton Hill
120716,0,BX,3077,WEBSTER AVENUE,105180,Illegal Occupancy,Partial,02/14/2013,,1,10467,40.87048,-73.87803,7,11,425,2017900,2033310062,Norwood
387202,0,BK,47,VERNON AVENUE,110918,Illegal Occupancy,Partial,08/16/2013,,1,11206,40.69450,-73.95034,3,36,253,3048613,3017540064,Bedford
656871,0,QN,88-07,FRANCIS LEWIS BOULEVARD,126629,Illegal Occupancy,Partial,11/17/2015,11/18/2016,1,11427,40.72057,-73.75905,13,23,492,4225815,4105810055,Jamaica Estates-Holliswood
905862,818811,BK,278,MILFORD STREET,125337,Illegal Occupancy,Partial,09/02/2015,08/10/2018,1,11208,40.67256,-73.87661,5,42,1194,3089644,3040400033,East New York
355508,0,BK,1711,PRESIDENT STREET,139401,Illegal Occupancy,Entire Building,08/10/2017,,19,11213,40.66697,-73.93021,9,41,349,3037816,3014030072,Crown Heights North
232132,0,BK,505,DECATUR STREET,129125,Habitability,Entire Building,03/23/2016,,2,11233,40.68260,-73.92349,3,41,381,3047331,3016780063,Crown Heights North
552596,0,QN,170-11,143 ROAD,144826,Illegal Occupancy,Partial,07/17/2018,,1,11434,40.66960,-73.76975,12,31,330,4271021,4125880005,Springfield Gardens North
1089,103055,MN,1830,2 AVENUE,133451,Fire Damage,Entire Building,09/21/2016,,10,10128,40.78328,-73.94778,8,5,15601,1050305,1015570004,Yorkville
292273,0,BK,1434,FLATBUSH AVENUE,119489,Illegal Occupancy,Partial,11/10/2014,,2,11210,40.63566,-73.95067,14,45,770,3121636,3052490046,Flatbush
267774,0,BK,650,EAST 51 STREET,131183,Illegal Occupancy,Partial,06/27/2016,,1,11203,40.64563,-73.92873,17,45,848,3105314,3047610019,Rugby-Remsen Village
681023,0,QN,194-12,MURDOCK AVENUE,142737,Illegal Occupancy,Partial,02/08/2018,,1,11412,40.69858,-73.76014,12,27,526,4236319,4110100011,St. Albans
4102,107878,MN,2643,FREDERICK DOUGLASS BOULEVARD,144034,Fire Damage,Partial,05/10/2018,07/03/2018,1,10030,40.82032,-73.94377,10,9,259,1060745,1020430011,Central Harlem North-Polo Grounds
519511,421368,QN,41-08,108 STREET,95819,Fire Damage,Partial,06/14/2012,,1,11368,40.74988,-73.85834,4,21,403,4048834,4019850039,North Corona                                                               
611877,0,QN,134-12,225 STREET,111492,Illegal Occupancy,Partial,10/10/2013,,2,11413,40.67721,-73.74505,13,31,630,4281440,4131050001,Laurelton
53284,0,BX,3031,BRUNER AVENUE,95089,Illegal Occupancy,Partial,04/23/2012,,1,10469,40.87178,-73.83774,12,12,358,2062141,2047750018,Eastchester-Edenwald-Baychester
413878,0,QN,203-19,28 AVENUE,126857,Illegal Occupancy,Partial,12/14/2015,,1,11360,40.77338,-73.78741,11,19,1085,4133149,4059800088,Bayside-Bayside Hills
638275,0,QN,121-27,BENTON STREET,133831,Illegal Occupancy,Partial,10/24/2016,,1,11413,40.68544,-73.75804,12,27,376,4273083,4126690005,St. Albans
381508,0,BK,148,TOMPKINS AVENUE,98246,Illegal Occupancy,Entire Building,08/23/2012,,8,11206,40.69412,-73.94607,3,36,261,3338628,3017670037,Bedford
496039,0,QN,74-25,88 ROAD,135106,Illegal Occupancy,Partial,01/20/2017,,1,11421,40.68859,-73.86652,9,30,4,4182812,4088960024,Woodhaven
776313,0,SI,3048,RICHMOND ROAD,111841,Illegal Occupancy,Partial,10/28/2013,,1,10306,40.57573,-74.12314,3,50,138,5115088,5043020081,Oakwood-Oakwood Beach
110581,0,BX,1123,ST LAWRENCE AVENUE,140262,Illegal Occupancy,Partial,09/08/2017,,1,10472,40.82833,-73.86651,9,18,70,2024239,2037520069,Soundview-Bruckner
498198,0,QN,24-21,89 STREET,93222,Illegal Occupancy,Partial,02/15/2012,,1,11369,40.76582,-73.88009,3,22,329,4024153,4011010021,Jackson Heights
590449,0,QN,115-41,199 STREET,125767,Illegal Occupancy,Partial,09/16/2015,,1,11412,40.69687,-73.75426,12,27,530,4237631,4110400019,St. Albans
278169,0,BK,1267,EAST 83 STREET,143661,Illegal Occupancy,Partial,04/10/2018,,1,11236,40.63100,-73.90447,18,46,1004,3226631,3080620012,Canarsie
118454,0,BX,1436,VYSE AVENUE,118775,Illegal Occupancy,Partial,08/20/2014,,2,10459,40.83115,-73.88930,3,17,123,2010737,2029940017,Crotona Park East
318215,0,BK,898,JEROME STREET,142544,Habitability,Entire Building,01/18/2018,,1,11207,40.65825,-73.87963,5,42,1078,3097938,3044000016,East New York
615863,0,QN,117-39,231 STREET,123580,Illegal Occupancy,Partial,05/27/2015,09/23/2015,1,11411,40.69141,-73.73094,13,27,622,4274681,4127480125,Cambria Heights
537613,0,QN,107-64,124 STREET,101142,Illegal Occupancy,Partial,12/06/2012,07/18/2013,1,11419,40.68514,-73.81884,10,28,164,4205731,4096030032,South Ozone Park
518916,912104,QN,150-15,108 AVENUE,95719,Illegal Occupancy,Partial,06/07/2012,01/10/2013,1,11433,40.69300,-73.79904,12,28,254,4215896,4101320070,South Jamaica                                                              
76964,0,BX,4160,ELY AVENUE,122554,Illegal Occupancy,Partial,03/28/2015,,3,10466,40.89370,-73.84681,12,12,428,2068893,2050140080,Woodlawn-Wakefield
255045,0,BK,410,EAST 28 STREET,139615,Habitability,Entire Building,07/28/2017,,1,11226,40.64049,-73.95039,17,45,828,3120436,3052140013,Erasmus
528050,0,QN,150-37,115 DRIVE,127295,Illegal Occupancy,Partial,01/11/2016,,1,11434,40.68355,-73.79221,12,28,272,4264258,4121890054,Baisley Park
626866,0,QN,76-25,271 STREET,109936,Illegal Occupancy,Partial,06/28/2013,,1,11040,40.75346,-73.70574,13,23,155102,4174233,4085490054,Glen Oaks-Floral Park-New Hyde Park
518022,422327,QN,163-19,107 AVENUE,125353,Fire Damage,Partial,09/08/2015,,1,11433,40.69826,-73.79218,12,27,254,4216293,4101610036,South Jamaica                                                              
518012,918747,QN,160-20,107 AVENUE,119740,Illegal Occupancy,Partial,10/31/2014,11/06/2017,1,11433,40.69736,-73.79426,12,28,254,4215986,4101390004,South Jamaica                                                              
51799,221651,BX,3990,BRONX BOULEVARD,115031,Illegal Occupancy,Partial,03/24/2014,,1,10466,40.88935,-73.86400,12,12,408,2062854,2048200042,Williamsbridge-Olinville                                                   
51799,221651,BX,3990,BRONX BOULEVARD,114125,Fire Damage,Partial,03/10/2014,,1,10466,40.88935,-73.86400,12,12,408,2062854,2048200042,Williamsbridge-Olinville                                                   
517932,915815,QN,145-54,107 AVENUE,129880,Illegal Occupancy,Partial,05/31/2016,,1,11435,40.69212,-73.80370,12,28,198,4215441,4100830013,South Jamaica                                                              
517932,915815,QN,145-54,107 AVENUE,128767,Illegal Occupancy,Partial,03/28/2016,,1,11435,40.69212,-73.80370,12,28,198,4215441,4100830013,South Jamaica                                                              
123049,0,BX,1469,WHITE PLAINS ROAD,93660,Illegal Occupancy,Partial,02/28/2012,,1,10462,40.83701,-73.86342,9,18,21601,2028318,2039020038,West Farms-Bronx River
482131,0,QN,60-38,80 AVENUE,122138,Habitability,Entire Building,02/25/2015,,2,11385,40.69518,-73.89414,5,30,567,4436555,4037320041,Glendale
119046,206560,BX,1416,WALTON AVENUE,140770,Fire Damage,Partial,10/18/2017,05/31/2018,1,10452,40.83996,-73.91564,4,14,223,2008101,2028430074,West Concourse                                                             
51780,203098,BX,3764,BRONX BOULEVARD,128125,Fire Damage,Partial,02/10/2016,,1,10467,40.88398,-73.86620,12,12,392,2057437,2046490031,Williamsbridge-Olinville                                                   
51780,203098,BX,3764,BRONX BOULEVARD,125585,Fire Damage,Partial,09/03/2015,11/24/2015,1,10467,40.88398,-73.86620,12,12,392,2057437,2046490031,Williamsbridge-Olinville                                                   
66429,0,BX,620,EAST 182 STREET,114990,Illegal Occupancy,Partial,03/13/2014,,1,10457,40.85174,-73.88944,6,15,373,2012053,2030700299,East Tremont
367341,0,BK,1191,SCHENECTADY AVENUE,143317,Illegal Occupancy,Partial,03/12/2018,,1,11203,40.64354,-73.93242,17,45,840,3105648,3047680073,East Flatbush-Farragut
99210,205317,BX,1525,NELSON AVENUE,144490,Fire Damage,Partial,06/13/2018,08/13/2018,4,10452,40.84541,-73.92014,5,14,21301,2008779,2028740107,University Heights-Morris Heights
225237,332119,BK,697,CONEY ISLAND AVENUE,144117,Habitability,Partial,05/18/2018,,4,11218,40.64049,-73.96912,14,40,1522,3118211,3051410137,Flatbush                                                                   
